acc_x,acc_y,acc_z,acc,acc1_x,acc1_y,acc1_z,acc2_x,acc2_y,acc2_z,acc_x_std,acc_y_std,acc_z_std,acc_std,acc1_x_std,acc1_y_std,acc1_z_std,acc2_x_std,acc2_y_std,acc2_z_std,acc_max,acc_min,acc_z_max,acc_z_min,acc_fft_sum,acc_fft_0,acc_fft_1,acc_fft_2,acc_fft_3,acc_fft_4,acc_fft_5,acc_fft_6,acc_fft_7,acc_fft_8,acc_fft_9,acc_fft_10,acc_fft_11,acc_fft_12,acc_fft_13,acc_fft_14,acc_fft_15,acc_fft_16,acc_z_fft_sum,acc_z_fft_0,acc_z_fft_1,acc_z_fft_2,acc_z_fft_3,acc_z_fft_4,acc_z_fft_5,acc_z_fft_6,acc_z_fft_7,acc_z_fft_8,acc_z_fft_9,acc_z_fft_10,acc_z_fft_11,acc_z_fft_12,acc_z_fft_13,acc_z_fft_14,acc_z_fft_15,acc_z_fft_16,label
0.844046875,-0.337930469,-0.127202734,2.745707125,9.298780148,-4.305971746,-1.631349164,-0.311998746,-0.282735547,10.41495249,2.301369362,1.213652498,1.31046084,1.33807534,2.272755798,1.651946709,1.153816673,1.076601142,1.176667363,2.388202024,8.149818,0.346624,2.56,-2.6685,9.857766084,5.49141425,0.765114699,0.267180382,0.319488519,0.796368657,0.459988285,0.296600514,0.211742529,0.307934243,0.262656844,0.260993606,0.481147799,0.436134391,0.516038134,0.467569298,0.504270091,0.343391062,9.05379726,0.254405469,0.1162629,0.251711145,0.213992157,0.920298257,0.54986173,0.211247348,0.708345145,0.282896245,0.968159876,0.240484261,0.233988052,0.328884208,0.072215777,0.24777831,0.123651546,0.32486669,6
0.78895,-0.403913281,-0.111187109,2.917990316,9.226355523,-4.39994416,-1.547402465,-0.336301711,-0.190582629,10.3777164,2.484610242,1.458820857,1.430099936,1.621701125,2.375352593,1.935695297,1.285766885,1.097473929,1.394783727,2.631676704,9.169306,0.346624,2.6622,-4.2929,10.77757623,5.835980633,0.937220561,0.636094943,0.889730939,0.726717305,0.26566569,0.130571568,0.687413839,0.302236501,0.299127297,0.533535673,0.552802421,0.3520638,0.271424769,0.877863029,0.369212572,0.079813239,9.107396448,0.222374219,0.116346238,0.208987009,0.370708832,0.684330594,0.310612602,0.289737942,1.065605671,0.68111603,0.035763654,0.828902996,0.498133376,0.658343448,0.098859707,0.155614141,0.297100833,0.173275394,6
1.255680078,-0.504586719,-0.275396094,3.732823742,9.565284699,-4.50618684,-1.79789582,0.541206109,-0.395704672,10.84764795,3.088537406,1.825836787,1.995207421,2.196999065,3.042285149,2.322735342,2.176254076,1.47389502,1.792243665,3.303641024,9.359645,0.527418,5.9112,-5.9855,15.32823576,7.465647484,0.25756828,1.032867334,0.479598964,1.6226402,0.928255799,0.654116962,0.479672264,1.029786086,0.674280705,0.301700608,0.166325668,0.814309047,0.306518418,0.591079615,0.486665604,0.223193782,13.17069794,0.550792187,0.409401061,1.207590735,1.027752558,0.198178493,0.779047864,0.346186202,0.921653489,0.867612074,0.957942899,0.866150545,0.482196602,0.412636415,0.639056554,0.214476912,0.39606234,0.135939981,6
1.728022266,-0.834971484,-0.293023828,3.853964207,9.875633078,-4.861725813,-2.162712301,0.668827789,-0.403902926,11.36926692,2.829462125,1.855412293,1.951298199,2.042556094,3.042587566,2.148363645,2.249463655,1.669015629,1.70930526,3.032604088,9.359645,0.788866,5.9112,-5.9855,13.98040078,7.707928414,0.241823744,0.342331414,0.663509742,1.176570743,1.452051477,0.143029893,0.920707812,0.407432076,0.894804928,0.185462518,0.120298659,0.88780769,0.530877312,0.262949634,0.241221954,0.178260093,12.511955,0.586047656,0.235465414,1.627797964,1.149995864,0.446250086,0.049280684,0.49743131,0.479490731,0.222841304,0.906038652,0.895646167,0.480443884,0.196963946,0.535983033,0.36119863,0.40885284,0.206847724,6
1.435813672,-0.772152344,-0.105308594,3.329836039,9.647286078,-4.891503691,-1.861192504,-0.076997527,-0.184437887,11.05959605,2.464484829,1.495382225,1.466228455,1.428544937,2.68070249,1.693214603,1.593704261,1.463286184,1.549442277,2.481415417,8.80572,0.196061,3.7644,-3.1213,10.45730338,6.659672078,0.435770154,0.114699735,0.154665057,0.585687895,0.950617679,0.61452972,0.3803143,0.047067964,0.782927608,0.427252461,0.201190394,0.583453142,0.564871711,0.461487961,0.32094999,0.129007962,10.1871591,0.210617188,0.371440905,0.451428966,0.535795171,0.332927133,0.870424722,0.915089162,0.57882042,0.137217097,0.345448178,0.592653791,0.463059814,0.515641523,0.411117102,0.332195613,0.097550471,0.400946051,6
1.076864062,-0.530928906,-0.190171484,2.78969659,9.333196793,-4.864718535,-1.470937648,-0.136764359,-0.10027077,10.69910438,2.033151708,1.166282409,1.446649166,1.132251588,2.163766246,1.628476068,1.380994424,1.138765292,1.592000693,1.961587641,5.852156,0.196061,2.1896,-3.9222,8.141231941,5.57939318,0.188377993,0.286824499,0.146747062,0.59295657,0.73083353,0.454601464,0.572580502,0.113618284,0.428342974,0.213340282,0.164345059,0.063000725,0.42374388,0.502148748,0.164379775,0.32196493,9.275727491,0.380342969,0.154976706,0.282776676,0.243574517,0.659253576,0.798857788,0.405004532,0.92092432,0.221837428,0.790536013,0.269659226,0.875542238,0.266570976,0.111413547,0.314347117,0.113538758,0.383424016,6
1.271755469,-0.601899609,-0.275763281,2.632224867,9.48492932,-5.035006129,-1.499668086,-0.114481719,-0.089086344,10.90752966,1.688978074,1.141442429,1.421783351,1.141966643,1.83430752,1.615188516,1.348325314,1.18773177,1.424510498,1.708944879,5.852156,0.323238,2.0432,-3.9222,8.190813953,5.264449734,0.057777417,0.258794294,0.162641892,0.531595624,0.782656341,0.410830128,0.255736144,0.312968132,0.381926129,0.132696575,0.154147625,0.256962908,0.727807607,0.365941365,0.235643784,0.328920702,9.878495475,0.551526563,0.135774466,0.302067627,0.364851642,0.652312474,0.923730632,0.631166363,0.412404989,0.30819075,0.853314246,0.390149264,0.725691471,0.222969961,0.227281954,0.215457076,0.176461513,0.306217031,6
1.485999605,-0.524036719,-0.218025391,3.400875574,9.55570791,-5.05161591,-1.840991461,0.31904268,-0.162040984,11.01078633,2.657658658,1.617383211,1.738275446,1.914436909,2.798205624,1.745274097,1.741445795,1.571953844,1.613679403,2.772676581,9.731466,0.290731,3.5116,-4.5612,13.59850698,6.801751148,1.281991369,0.771344269,0.681337802,1.072299085,0.523372289,0.156248416,0.761152045,0.670730382,0.621077774,0.372970345,0.192754084,0.200254665,0.645523311,0.592616677,0.151884865,0.371326462,10.57569235,0.436050781,0.244852606,0.311365406,0.345072696,0.723653376,1.394411401,0.648662849,0.067819979,0.569359747,0.811430215,0.70420012,0.480116228,0.721461782,0.378180344,0.516605529,0.199493147,0.292429613,6
1.483874996,-0.483782422,-0.272189453,4.001030484,9.41968732,-4.98263298,-2.151489504,0.484091984,-0.091546203,10.96955063,3.164926292,1.852645026,2.148465536,2.136990433,3.338651709,1.955904152,2.341072769,1.668107127,2.025687222,3.343511293,10.309047,0.290731,3.5116,-6.1628,14.99503855,8.002060969,0.9539216,0.743618458,0.183074445,1.41545061,1.213586072,0.302019668,1.177839051,0.173441924,0.858023187,0.017323137,0.575264217,0.469678157,0.297725075,0.396949323,0.29747133,0.223325301,13.09805736,0.544378906,0.278046765,1.261340323,1.057823336,1.56715214,0.773651262,0.566489725,0.221645059,0.408390943,0.836924055,0.932537132,0.402364452,0.642704414,0.452557772,0.490835507,0.164024311,0.138838821,6
1.548065625,-0.533819141,-0.444458594,3.827579223,9.612719801,-4.854992121,-2.166453246,0.169582684,-0.272569633,11.10247302,2.938429498,1.845339824,1.873043085,1.943344376,3.150417371,2.003037661,2.109721311,1.44396241,1.904135761,3.158851439,10.309047,0.418057,3.0272,-6.1628,14.3947101,7.655158445,0.423677223,1.022483865,0.25158711,1.666636545,0.522939978,0.130941917,0.631810088,0.843852936,0.50797685,0.092907765,0.622563398,0.637451672,0.255819666,0.105242526,0.313192554,0.432773267,11.07223161,0.888917188,0.29786274,1.141801709,1.452418311,0.784765164,0.714340163,0.511095998,0.091959621,0.568390284,0.741276106,0.509206112,0.562307159,0.232841235,0.3773062,0.218000498,0.502747278,0.149845349,6
1.451092578,-0.603464063,-0.338229687,3.288938602,9.689034992,-4.804713902,-2.014720707,-0.122465676,-0.587303816,11.06483078,2.473488512,1.629849306,1.442361964,1.619284512,2.611237528,1.862068111,1.438625827,1.284184003,1.369054917,2.657712113,7.540575,0.418057,1.9683,-4.1414,11.65967496,6.577877203,1.033798304,0.720585385,0.35975025,1.080929548,0.615093003,0.177209386,0.373781168,0.244430654,0.343767664,0.322654486,0.596796008,0.187453039,0.708892151,0.423283783,0.400908564,0.088722225,8.385401568,0.676459375,0.137179827,0.0897128,0.573725575,1.17121217,0.203571353,0.300950953,0.714606208,0.513480232,0.558494815,0.109252808,0.8157055,0.050921417,0.321488395,0.343365438,0.401968902,0.111914336,6
1.245115625,-0.607094531,-0.325062891,2.735548516,9.494356496,-4.800972926,-2.10764568,-0.190486449,-0.474275453,10.89644698,1.784077613,1.14889007,1.520638472,1.164705655,1.943957729,1.505274129,1.421786731,1.262842252,1.177549058,1.930140987,5.394356,0.674391,2.7168,-4.1414,8.361759811,5.471097031,0.458102874,0.195467389,0.20004739,0.739919373,0.565026416,0.154013736,0.387120031,0.255370769,0.072175468,0.051993035,0.327547105,0.297851117,0.766412042,0.350239524,0.074740047,0.207815626,8.734415386,0.650125781,0.043565672,0.086952135,0.243141159,0.739702544,1.301326753,0.666889787,0.617101938,0.22163185,0.784834035,0.072009556,0.672952129,0.204674008,0.262367471,0.159948566,0.285786111,0.223283682,6
1.334245703,-0.640144531,-0.46700625,2.745918793,9.545981465,-4.85155043,-2.413205676,-0.089663605,-0.310980961,11.01492015,1.642121607,1.19844289,1.532313201,1.16139302,1.942032985,1.302710571,1.429699277,1.315122295,1.197732146,1.844485936,5.635462,0.447055,3.7744,-3.8779,8.699143547,5.491837586,0.760707575,0.659352286,0.079215837,0.394355156,0.248532336,0.111815677,0.198455976,0.239083447,0.304872655,0.286826345,0.381495734,0.117166368,0.64377508,0.267893024,0.135564859,0.177957471,9.116836511,0.9340125,0.364601924,0.472710327,0.403058277,0.757786427,0.96809561,0.689887804,0.271508168,0.222447812,1.116283994,0.30126033,0.515467127,0.078905808,0.433370313,0.154533163,0.333902844,0.218198119,6
1.148330469,-0.568461328,-0.394050781,3.036883281,9.320028656,-4.763713168,-2.419640082,-0.120782602,-0.265086777,10.81439012,2.029458096,1.507345331,1.567626976,1.192757754,2.303241254,1.534185792,1.688357188,1.298253125,1.459436424,2.251320299,5.987571,0.447055,3.7744,-3.235,9.56353381,6.073766563,0.729041317,0.43473289,0.440658988,0.37613515,0.407828541,0.327312123,0.292063711,0.058685567,0.352587304,0.414380249,0.307891502,0.098984398,0.59348167,0.161736482,0.121307334,0.19680987,10.5500089,0.788101563,0.3280406,0.804561162,0.330552865,1.057797736,0.311619245,0.408411461,0.312954286,0.593280259,0.641747041,0.855333089,0.178664969,0.197357588,0.799708909,0.239626545,0.247569308,0.15886965,6
1.096776953,-0.53796875,-0.239168359,3.066535008,9.186102977,-4.831947938,-2.17288768,-0.121243055,-0.073074664,10.72025346,2.132860071,1.544882161,1.509649907,1.166486059,2.443027782,1.777227086,1.657004323,1.419338631,1.512018808,2.254248399,5.987571,0.61855,4.8407,-3.235,9.665417052,6.133070016,0.273692592,0.234403615,0.486249707,0.670106024,0.905989453,0.183893737,0.274241289,0.134830413,0.278338671,0.021059412,0.266770948,0.220926741,0.229644014,0.332875877,0.088885451,0.168062042,9.779932194,0.478336719,0.162693598,0.982925816,0.696787007,0.646540217,0.478198713,0.173778476,0.304090638,0.240086407,0.655672207,0.540268216,0.190005095,0.632768984,0.315198374,0.59639196,0.515233767,0.255631979,6
1.110303125,-0.495782031,-0.083607422,2.752750359,9.233238848,-4.872050832,-1.817647996,0.120662305,0.068315199,10.69291641,2.060330722,1.332785096,1.29980196,1.272278191,2.255919606,1.785047774,1.275153131,1.32780291,1.209527606,2.147394082,7.753694,0.411616,4.8407,-2.6974,10.09296394,5.505500719,0.581863279,0.285641085,0.636107102,0.297280415,0.788867772,0.327633709,0.435246452,0.344697094,0.214626426,0.368600163,0.357008506,0.43096891,0.350480614,0.323143357,0.281074343,0.392863751,8.890370149,0.167214844,0.406242439,0.629554259,0.281875075,0.30630923,0.469602811,0.399678679,0.215041576,0.422627122,0.214757533,0.786171882,0.287957801,0.568651012,0.201292822,0.558373044,0.35575691,0.362544774,6
1.227230078,-0.425977734,-0.305359766,3.00090643,9.387664875,-4.867262402,-1.825878047,0.074706973,-0.219453414,10.78725866,2.393169148,1.403582861,1.361142219,1.524915341,2.381024853,1.83146591,1.359048772,1.122869344,1.466239068,2.488675092,8.083746,0.336828,2.792,-4.2217,10.80371009,6.001812859,0.512252283,0.76415436,0.301662154,1.050401187,0.380851062,0.071934364,0.182723796,0.551549205,0.321924445,0.250445942,0.725199561,0.400411618,0.589432609,0.418913761,0.477990785,0.418517046,9.985522367,0.610719531,0.24530949,0.283251749,0.50126186,0.820925463,0.439360273,0.316599472,0.671889297,0.303380599,0.053837037,0.412808665,0.548700854,0.356487485,0.527997638,0.595461734,0.533472415,0.240304923,6
1.242388281,-0.4744375,-0.322301562,3.026837332,9.375693832,-4.95210693,-1.890820789,0.050346973,-0.252556461,10.81068461,2.207122702,1.363083503,1.546354763,1.353275079,2.226723404,1.758969118,1.470423783,1.21758886,1.62412948,2.27136002,8.083746,0.336828,2.6616,-4.2217,9.292828405,6.053674664,0.585114353,0.435907082,0.166227759,0.883950234,0.499138154,0.18342955,0.409110556,0.394997535,0.075128067,0.414542731,0.370118763,0.246410533,0.861093488,0.251443543,0.339007749,0.353138109,9.98153428,0.644603125,0.08602158,0.517489632,0.344752011,0.998140468,0.954297402,0.627084357,0.522665935,0.324877225,0.475147661,0.240931158,0.807972415,0.185561171,0.672592628,0.142505809,0.231762576,0.17606144,6
1.003669141,-0.435332812,-0.078578125,2.712799004,9.20854859,-4.793341441,-1.729511453,0.181376984,-0.071009367,10.56792884,1.97049729,1.185783721,1.427435921,1.081793857,2.018800029,1.620456786,1.303247262,1.182478168,1.413958343,2.011962783,5.25492,0.722667,2.6616,-3.4818,7.770167758,5.425598008,0.080637027,0.37559345,0.162450664,0.783542046,0.528607326,0.175166555,0.153976301,0.093472627,0.458192754,0.235090901,0.249767793,0.242377709,0.56713048,0.070772379,0.342036177,0.29212271,9.574352674,0.15715625,0.401514664,0.462690615,0.304592456,0.792184926,0.861541037,0.577981931,0.825222782,0.139645698,0.281813699,0.202396737,0.659838886,0.196293821,0.469077624,0.245285546,0.239763923,0.327953586,6
1.2303875,-0.638359375,-0.345315625,3.488735398,9.243713457,-4.969913816,-2.222866633,0.563378969,-0.222382359,10.88388418,2.79618325,1.813865793,1.735325108,1.997354895,2.973666231,2.10244105,2.096933646,1.372396001,1.903282911,2.90099241,10.253341,0.262523,4.4874,-4.665,13.99854206,6.977470797,0.976182296,0.368000645,0.839807891,1.538788159,0.662009631,0.321309886,0.381587354,0.901799074,0.343315457,0.140038133,0.685624227,0.361905215,0.421631489,0.330200376,0.298630486,0.275539213,10.51266572,0.69063125,0.484509821,1.410431059,1.152520225,0.783167811,0.236803722,0.399349833,0.500647407,0.159328186,0.514953649,0.488763622,0.583207513,0.207512615,0.323051824,0.191915781,0.369506115,0.166342157,6
1.64914375,-0.792049219,-0.159055469,3.366949434,9.609427832,-5.334131711,-1.795352012,0.437431891,-0.525913863,11.26079696,2.488997926,1.715327773,1.588774012,1.922922104,2.739075975,1.969404479,1.850616442,1.40187158,1.690708389,2.593454547,10.253341,0.597246,4.4874,-4.0822,13.46657488,6.733898867,1.10137097,0.162802902,1.085750814,1.405268377,0.453583012,0.743516555,0.581269482,0.222604566,0.398035013,0.358855257,0.512133064,0.270456991,0.263456864,0.435296288,0.216782611,0.238836175,9.482046175,0.318110938,0.716760043,1.436198324,0.66043675,0.457187524,0.573295996,0.136508534,0.382458946,0.603650838,0.45476044,0.345341634,0.433307628,0.367302059,0.178005155,0.26934313,0.134845451,0.32384397,6
1.433220703,-0.621222266,-0.368913672,2.588427781,9.462034809,-5.252579219,-2.04539643,-0.201335445,-0.175203461,11.07643702,1.608433571,1.135043952,1.241393625,1.136933878,1.752805883,1.531373232,1.26265292,0.969751168,1.380138956,1.646563954,5.84393,0.729659,1.7805,-4.3208,7.743596737,5.176855563,0.420514949,0.097471125,0.520279782,0.688836831,0.550625121,0.165056714,0.292895882,0.261839892,0.307973918,0.382165168,0.155403159,0.142290939,0.800921642,0.160921935,0.18216752,0.081426263,8.463162166,0.737827344,0.126484443,0.054749979,0.413157652,0.843687969,0.30857659,0.240294124,0.425244584,0.296034831,0.683380977,0.344599521,0.781242332,0.148598206,0.563384623,0.174943518,0.198063349,0.178972347,6
1.307814844,-0.496679297,-0.335299609,2.619476863,9.335441359,-5.035604699,-2.304718406,-0.335477652,0.083373105,10.90321035,1.478528035,1.212532902,1.465082148,1.005277601,1.684888492,1.534867146,1.384393377,1.059266506,1.462180585,1.634383308,5.112836,0.587199,2.5099,-4.3208,7.313670259,5.238953727,0.18518818,0.024966964,0.146601961,0.696537607,0.418494701,0.383188111,0.143668217,0.208561933,0.338452664,0.182304096,0.170751644,0.415642553,0.426394497,0.485799485,0.104141148,0.281754149,8.43851242,0.670599219,0.030285499,0.117695167,0.258592405,0.532887512,1.16068516,0.429485972,0.415721173,0.1800312,0.922314674,0.305938619,0.870113319,0.428684278,0.30977161,0.167532406,0.120923037,0.260209769,6
1.094701953,-0.429403516,-0.116499219,2.596737164,9.20346093,-4.87190116,-2.030881613,-0.370051973,0.026154305,10.65720252,1.725599322,1.226280954,1.412711602,1.063249405,1.880840905,1.522941406,1.330616075,1.126142316,1.312676067,1.86712193,5.65596,0.587199,2.5099,-3.0321,8.288386207,5.193474328,0.204736222,0.374083462,0.313155136,0.490209472,0.479262992,0.114586894,0.355739913,0.223311515,0.23784913,0.32676605,0.265711773,0.369363514,0.707391776,0.090183866,0.26451045,0.120922983,10.3951454,0.232998438,0.277455371,0.37814071,0.11281894,0.855689307,0.350162775,0.722002602,0.369688226,0.566389574,0.724361736,0.463992112,0.727940735,0.34407451,0.347738297,0.149501365,0.422895831,0.124138195,6
1.163653516,-0.510717188,-0.18043125,3.017163684,9.233538094,-4.954052203,-1.9747675,-0.008231164,-0.002720668,10.76536316,2.413516194,1.495356299,1.467369879,1.66088066,2.50391563,1.800404816,1.710162918,1.209039722,1.53924881,2.532211059,8.726119,0.466623,2.7363,-4.0321,12.63065022,6.034327367,0.571102109,0.752401343,0.206515301,1.247912393,0.560398182,0.301166565,0.448369795,0.543823307,0.455331096,0.475122207,0.21370308,0.828216382,0.315677909,0.113270832,0.262027038,0.255999854,10.68574525,0.3608625,0.402024895,0.825246184,0.58832494,0.508686223,0.72171831,0.356845202,0.709553615,0.729754793,0.167827612,0.517315453,0.4136507,0.271226939,0.295260439,0.273882251,0.488940245,0.121335017,6
1.614507422,-0.782342969,-0.464716016,3.832644918,9.58548577,-5.203049184,-2.371756066,0.098773262,-0.128826266,11.2836774,2.860824002,1.930779224,1.839715768,2.010538244,2.974214199,2.201940811,2.125617101,1.631652342,1.739902178,3.123131553,8.726119,0.466623,2.7363,-4.94,14.37132677,7.665289836,0.733522961,0.982747087,0.129152829,1.739035467,0.663058048,0.525007947,0.432157968,0.526564583,0.481394143,0.211241337,0.784487878,0.32084734,0.381954402,0.431651182,0.113920506,0.205727476,10.94471453,0.929432031,0.251052707,1.42481842,0.82275073,1.167736706,0.362317441,0.209088219,0.098691325,0.10163294,1.028581596,0.522781872,0.423037906,0.196101532,0.507683707,0.194967057,0.611461456,0.17329743,6
1.872472656,-0.990154687,-0.540588281,3.982627695,9.846453711,-5.501127324,-2.325966945,-0.033810383,-0.13518498,11.60302693,2.858163006,1.874003187,1.714214784,1.880688076,2.981739229,2.171155703,1.80356936,1.735340371,1.524053266,3.082032869,7.874668,0.363065,2.6228,-4.94,12.20998807,7.965255391,0.571812147,1.008292508,0.40253926,1.671489166,0.492753813,0.561657592,0.16383632,0.444224164,0.423582679,0.358736042,0.714320007,0.208768498,0.606798518,0.091219769,0.400778075,0.078931309,9.840887674,1.081176563,0.398576864,0.710448881,0.65652055,1.399095623,0.473342694,0.196220008,0.075002798,0.25046021,1.082887862,0.325524139,0.694323895,0.14641085,0.547871352,0.12117769,0.522683179,0.051441625,6
1.552234375,-0.806177734,-0.378131641,3.263346297,9.665990754,-5.24225425,-2.001851887,-0.07415448,-0.055183691,11.24915869,2.489263714,1.527322921,1.188845342,1.579686801,2.588352893,1.882008624,1.1952726,1.271490206,1.301616431,2.593687301,7.191108,0.363065,1.8732,-3.7722,9.976985561,6.526692594,0.698729593,0.55786914,0.288135531,1.138234719,0.95039826,0.283297637,0.387782806,0.141959151,0.587207537,0.237621819,0.523967422,0.08976546,0.687329576,0.064538922,0.399297877,0.111207979,7.498787266,0.756263281,0.176753078,0.060847545,0.353940403,0.95426111,0.434169658,0.063309196,0.495135037,0.419933378,0.549591081,0.394247739,0.520174923,0.121045634,0.350093911,0.164933226,0.411841599,0.103211135,6
1.156425,-0.660115625,-0.306944531,2.764707223,9.376442012,-4.976348203,-1.98628959,-0.165856734,-0.005997875,10.84799971,1.953512307,1.330586096,1.250643541,1.172373208,2.00821923,1.669954823,1.217828405,0.95580206,1.367030938,2.107813898,5.855356,0.491908,1.7169,-3.5435,8.772505115,5.529414445,0.407819117,0.076662221,0.334166541,0.8051946,0.35064617,0.412824026,0.17274488,0.220874919,0.184712103,0.280898504,0.480423214,0.127729082,0.824322834,0.069615412,0.272011388,0.178190081,8.726563489,0.613889063,0.061977457,0.316789081,0.430830152,1.040729397,0.085143756,0.554459863,0.528217044,0.159204087,0.60923989,0.512838595,0.337080866,0.049650336,0.392568239,0.012400948,0.191132131,0.144891056,6
0.857296875,-0.52541875,-0.358769922,2.792764398,9.037213551,-4.868609156,-2.174533691,0.060448172,0.110336145,10.55051556,2.034103358,1.339856211,1.542667111,1.285619747,2.000014234,1.673897608,1.675677666,1.138477826,1.41798154,2.253232421,7.65238,0.907195,2.0164,-4.6501,9.357593919,5.585528797,0.295243268,0.212843766,0.520757924,0.911373241,0.371373472,0.460918065,0.075998035,0.172077735,0.178377367,0.51542141,0.267126169,0.390299767,0.526870833,0.372775422,0.376458951,0.539574447,8.993764009,0.717539844,0.240977788,0.298569957,0.708651429,1.101225132,0.933029604,0.339196671,0.650068169,0.497700396,0.484637274,0.117268919,0.774295126,0.282895148,0.405346424,0.11420526,0.180930369,0.149423003,6
1.037585156,-0.539776563,-0.294440234,3.058249672,9.063699402,-4.935796441,-2.183661574,0.476576871,-0.100844516,10.67866588,2.253123376,1.487560201,1.677183956,1.484618276,2.362778821,1.886456315,1.981133529,1.434927951,1.531323647,2.381653243,7.65238,0.673306,3.8569,-4.6501,11.00991053,6.116499344,0.420398046,0.093759493,0.417374935,1.155806232,0.735481439,0.079199972,0.10293533,0.41147063,0.100445986,0.503718895,0.445759598,0.635899597,0.210440636,0.173484436,0.379657324,0.495297495,10.75811798,0.588880469,0.136350641,1.163177364,1.266590957,0.701615259,0.529455706,0.418019935,0.203620072,0.39746248,0.31991438,0.547852743,0.570410028,0.293605298,0.599432825,0.155627644,0.28346449,0.048906399,6
1.283726172,-0.674142969,-0.139519531,3.059488711,9.179818219,-5.35148968,-1.930325117,0.374916715,-0.384040676,10.92472736,2.156798882,1.578462768,1.465452655,1.432582748,2.428257868,1.892385622,1.654663497,1.378972563,1.466709328,2.271257786,7.452067,0.268444,3.8569,-3.9003,10.8698333,6.118977422,0.63896255,0.443307613,0.404353504,1.05431478,0.667769904,0.374995058,0.398263665,0.175031931,0.356194981,0.472348621,0.233796319,0.312754102,0.571683091,0.136054727,0.256812315,0.07916144,9.380010791,0.279039063,0.495487651,1.161620249,0.566745685,0.769847068,0.448400821,0.131041932,0.257504302,0.408518806,0.164584396,0.537159117,0.316951745,0.576898342,0.121786035,0.495366254,0.221562491,0.221716653,6
1.406286328,-0.567305469,-0.301336719,3.086046828,9.49839666,-5.093963348,-1.96534032,-0.041464297,-0.361852816,11.01552995,2.319324292,1.488638385,1.334538215,1.497630337,2.433401229,1.798018139,1.277041757,1.125429006,1.41808559,2.460445371,6.796629,0.268444,2.6395,-3.8095,9.478346664,6.172093656,0.263593018,0.793295206,0.611076816,1.197479013,0.564732445,0.184596624,0.25566785,0.057922157,0.334291977,0.057344526,0.529236155,0.057125174,0.717249907,0.141624453,0.495353256,0.315013721,8.139788149,0.602673438,0.066122276,0.15870022,0.670103114,0.908623174,0.687717222,0.203785571,0.580352924,0.411408539,0.711070832,0.13677199,0.620988068,0.032964633,0.370359331,0.104561798,0.262139148,0.131783495,6
1.455351953,-0.691019531,-0.302873437,3.163365961,9.642048801,-5.03291123,-1.928978387,-0.040922309,-0.291893828,11.1175894,2.403851467,1.370983743,1.400008026,1.516088846,2.487670549,1.784341335,1.360295662,1.140101347,1.316450111,2.553918366,6.796629,0.318509,2.6395,-4.2967,10.5950501,6.326731922,0.204405393,0.667169987,0.222428369,1.130146258,0.617414219,0.1893818,0.348839127,0.288933322,0.31840871,0.142356004,0.47843023,0.190319958,0.967938089,0.173846155,0.486670064,0.258353256,8.210903514,0.605746875,0.124752552,0.248615003,0.176644622,1.15252671,0.666804567,0.310883227,0.411914396,0.49967128,0.781901542,0.054915669,0.656378211,0.136440289,0.463192517,0.068579537,0.341916956,0.14777438,6
1.305526953,-0.629018359,-0.434932812,3.432591129,9.508123121,-4.917989559,-2.063053664,-0.053748301,-0.086823832,10.95815782,2.68710811,1.483832909,1.597079352,1.574649497,2.704153068,1.92142481,1.516374107,1.406953041,1.491718641,2.802594181,8.519013,0.318509,2.6072,-4.6514,13.69537303,6.865182258,0.318262322,0.495846442,0.301124845,1.274896731,0.499249868,0.121856482,0.167728667,0.165014803,0.603619715,0.606614555,0.368799391,0.509385501,0.576088611,0.418500427,0.382111224,0.10134894,10.62555578,0.869865625,0.273524014,0.299710932,0.419817884,1.239734056,0.372790637,0.706062535,0.631036469,1.012660039,0.355800685,0.318935079,0.591850646,0.453174314,0.301048698,0.168765142,0.297052163,0.026732757,6
1.361564063,-0.635664844,-0.435076172,3.744127449,9.431508652,-4.942081199,-2.156577168,0.070729859,-0.253621055,10.99582238,2.817778869,1.752064845,2.035308508,1.892304477,2.904787352,2.153492221,2.262726334,1.446535328,1.954208924,3.055284638,8.519013,0.494666,5.5635,-5.1196,13.33629808,7.488254898,0.064489907,0.329851019,0.432991149,1.630866568,0.781975966,0.608299744,0.566891985,0.700346819,0.546462809,0.701075282,0.344865264,0.57664835,0.360147127,0.155547748,0.192656146,0.342053296,12.24282807,0.870152344,0.565200382,1.497236913,0.968747077,0.833713279,0.76089603,0.494428182,0.267266555,1.306194557,0.625002159,0.424252791,0.177722449,0.535927027,0.448069634,0.371809473,0.156202022,0.266534804,6
1.479501953,-0.805041797,-0.259576172,3.178925863,9.473407219,-5.17686259,-2.209399238,0.014715059,-0.102565086,11.16394659,2.068439951,1.622797155,1.82018882,1.738916247,2.327998706,1.858370895,2.180940424,1.190419543,1.779371669,2.414273525,8.414547,0.578009,5.5635,-5.1196,14.02218133,6.357851727,0.931071673,0.295900218,0.438394437,1.217895967,1.053901336,0.384696522,0.478361619,0.521535608,0.39978887,0.499622212,0.547203316,0.088687977,0.116341067,0.287956868,0.050745057,0.042460243,12.73304264,0.519152344,0.411814899,1.512610712,0.81401548,0.441906928,0.553328488,0.33067287,0.214993199,0.971596593,0.678706715,0.465249588,0.540199477,0.215554671,0.250568271,0.662377024,0.007189929,0.31694733,6
